college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
長榮大學,應用哲學系公共參與組,國文,--,15.0,社會,底標,7.0,,,,,,,,,,--,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分,0
長榮大學,應用哲學系社會關懷組,社會,底標,5.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測社會級分,0
國立嘉義大學,應用歷史學系,國文,均標,6,英文,底標,--,社會,均標,8,國社,--,3,,,,*1.00,*1.00,*1.50,--,,40%,審查資料,--,40%,,,,,,,,,,,,,一、學測國英社級分總和二、學測社會級分三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.校內外等有利審查文件) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
中原大學,應用華語文學系,國文,均標,3.0,英文,後標,4.0,,,,,,,,,,*2.00,*1.50,,,,30%,審查資料,--,30%,面試,60分,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、J、L、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測英文級分,1
南華大學,文化創意事業管理學系,國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*1.50,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
國立屏東大學,文化創意產業學系,國文,均標,6,英文,後標,--,社會,均標,3,,,,,,,*2.00,*1.00,*2.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立臺北教育大學,文化創意產業經營學系,國文,均標,--,英文,均標,--,數學A,均標,--,數學B,均標,--,社會,均標,--,*1.50,*1.50,--,--,*1.50,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立臺北教育大學,文化創意產業經營學系(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,社會,均標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,20%,,,,,,,,,,一、審查資料二、面試,項目：修課紀錄(A)、課程學習成果(C)、多元表現(K、N)、學習歷程自述(Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
國立臺中教育大學,文化創意產業設計與營運學系,國文,--,10.0,英文,均標,5.0,社會,--,6.0,英社,--,4.0,,,,*1.00,*2.00,*1.00,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q)、其他(R.須具備色彩辨識能力、S.須能穩定操作機械設備) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
國立聯合大學,文化創意與數位行銷學系,國文,後標,8.0,英文,--,5.0,社會,--,3.0,,,,,,,*2.00,*1.00,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國英社級分總和二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、N)、學習歷程自述(O、P、Q)、其他(R.取得證照或個人作品輯) ,一、學測國文、英文、社會之級分總和,1
國立臺南大學,文化與自然資源學系,國文,均標,--,英文,均標,--,數學B,--,--,社會,均標,--,國英社,--,3,*1.00,*1.00,*1.00,*2.00,--,40%,審查資料,60分,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(D、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
佛光大學,文化資產與創意學系(A組）,國文,底標,4,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,0
佛光大學,文化資產與創意學系(B組),國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,0
南華大學,文學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分,1
國立中央大學,文學院學士班,國文,前標,6,英文,前標,4,數學B,--,--,社會,均標,8,國英數B社,--,10,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,0
長榮大學,東南亞文化與產業學士學位學程產業與商貿組,社會,底標,5.5,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測社會級分,0
長榮大學,東南亞文化與產業學士學位學程觀光與旅遊組,國文,底標,5.5,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文級分,0
長榮大學,東南亞文化與產業學士學位學程關懷與服務組,國文,底標,15.0,社會,--,10.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分,0
國立臺灣大學,歷史學系,國文,前標,3,英文,前標,3,數學B,均標,--,社會,前標,3,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,口試,80分,20%,,,,,,,,,,一、口試二、審查資料三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立臺灣師範大學,歷史學系,國文,前標,5,英文,前標,4,數學B,--,--,社會,前標,3,國英社,--,6,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學科能力測驗成績三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立中興大學,歷史學系,國文,前標,5.0,英文,均標,5.0,社會,前標,3.0,,,,,,,*1.25,*1.00,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
國立成功大學,歷史學系,國文,前標,5.0,英文,前標,4.0,社會,前標,3.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
東吳大學,歷史學系,國文,底標,--,英文,底標,5,社會,底標,--,國社,--,3,,,,*2.00,*1.50,*2.00,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、社會之級分總和,1
國立政治大學,歷史學系,國文,前標,6.0,英文,前標,5.0,社會,前標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
東海大學,歷史學系,國文,--,--,英文,--,--,社會,均標,3,,,,,,,*1.00,*1.00,*2.00,,,10%,審查資料,--,10%,面試,--,40%,,,,,,,,,,一、審查資料二、面試三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
淡江大學,歷史學系,國文,--,5.0,社會,均標,3.0,,,,,,,,,,*1.50,*1.50,,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和　二、學測社會級分,1
輔仁大學,歷史學系,國文,底標,6.0,英文,底標,5.0,社會,底標,3.0,,,,,,,*1.00,*1.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立東華大學,歷史學系,國文,均標,--,英文,--,3,社會,--,6,,,,,,,*1.00,*1.50,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測社會級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
國立中正大學,歷史學系,國文,均標,8.0,英文,均標,10.0,社會,--,3.0,,,,,,,*1.50,*1.50,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
國立暨南國際大學,歷史學系,國文,--,7.0,社會,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和,1
國立臺北大學,歷史學系,國文,均標,5.0,英文,均標,6.0,社會,前標,3.0,,,,,,,*1.25,*1.25,*2.00,,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
佛光大學,歷史學系(A組),社會,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P) ,一、學測社會級分,0
佛光大學,歷史學系(B組),社會,底標,--,國社,--,4.5,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,0
國立臺灣師範大學,歷史學系(公費生),國文,前標,12,英文,前標,11,數學B,--,--,社會,前標,10,國英社,--,13,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學科能力測驗成績三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,0
國立臺北大學,歷史學系(飛鳶組),國文,均標,7.0,社會,均標,6.0,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分,0
臺北市立大學,歷史與地理學系,國文,均標,6.0,英文,均標,10.0,數學B,均標,8.0,社會,均標,3.5,,,,*1.50,*1.00,*1.00,*1.50,,50%,審查資料,60分,50%,面試,60分,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分,1
國立臺北教育大學,社會與區域發展學系,國文,均標,--,英文,均標,--,數學B,均標,--,社會,均標,3,國英,--,5,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測社會級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、Q)、其他(R.個人資料表、S.有利本系參考資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測數學B級分,1
國立臺北教育大學,社會與區域發展學系(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,社會,均標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,一、審查資料二、面試,項目：修課紀錄(A)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
國立東華大學,臺灣文化學系,國文,--,--,英文,--,--,社會,均標,3,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分,1
國立臺灣師範大學,臺灣語文學系,國文,前標,7.0,英文,均標,5.0,社會,前標,4.0,,,,,,,*1.00,*1.50,*1.75,,,50%,審查資料,--,50%,口試,--,30%,,,,,,,,,,一、學測社會級分二、學測英文級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分　四、學測國文級分,1
國立臺中教育大學,臺灣語文學系,國文,均標,3.0,英文,均標,4.0,社會,均標,10.0,,,,,,,*1.50,*1.50,*1.00,,,40%,審查資料,--,40%,台語口試,--,35%,,,,,,,,,,一、台語口試二、審查資料三、學測國文級分,項目：修課紀錄(A)、多元表現(F、J、L、M、N) ,一、學測國文、英文、社會之級分總和,0
國立聯合大學,臺灣語文與傳播學系,國文,均標,3.0,英文,後標,4.0,,,,,,,,,,*2.00,*2.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、J、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
國立東華大學,華文文學系,國文,均標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*1.00,,,40%,審查資料,60分,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分,1
國立臺東大學,華語文學系,國文,均標,3,英文,--,4,社會,--,--,,,,,,,*2.00,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,20%,作文,70分,20%,,,,,,,一、學測國文級分二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立聯合大學,華語文學系,國文,均標,5.0,英文,--,3.0,,,,,,,,,,*2.00,*2.00,,,,30%,審查資料,--,30%,團體訪談,60分,40%,,,,,,,,,,一、團體訪談二、學測國文級分三、學測英文級分四、指定項目甄試成績,項目：修課紀錄(A)、多元表現(F、I、N)、學習歷程自述(O、P)、其他(R.其它有利審查資料) ,一、學測國文、英文之級分總和,1
國立金門大學,華語文學系,國文,--,3,英文,後標,--,社會,--,4,,,,,,,*2.00,*1.00,*1.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
銘傳大學,華語文教學學系應用語言組（桃園校區）,國文,後標,3,英文,--,--,社會,--,8,,,,,,,*2.00,*1.00,*1.50,,,40%,審查資料,--,40%,面試,70分,20%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
銘傳大學,華語文教學學系雙語教學組（桃園校區）,國文,底標,3,英文,--,--,社會,--,7,,,,,,,*2.00,*1.00,*1.50,,,40%,審查資料,--,40%,面試,70分,20%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
國立臺灣師範大學,華語文教學系應用華語文學組,國文,前標,5.0,英文,前標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、口試二、審查資料三、學測國英級分總和四、學測英文級分,項目：修課紀錄(A)、多元表現(F、H、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
國立東華大學,藝術創意產業學系,國文,--,4,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,認識本系與創意表現,--,30%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分,1
國立臺南藝術大學,藝術史學系,國文,--,10,英文,--,--,社會,均標,3,,,,,,,*2.00,*1.50,*1.75,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺中教育大學,語文教育學系,國文,前標,3,英文,均標,--,數學B,後標,--,社會,均標,--,國英數B社,--,6,*2.00,*1.25,*1.00,*1.25,--,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺北教育大學,語文與創作學系文學創作組,國文,前標,3,英文,均標,5,社會,均標,--,國英社,--,6,,,,*2.00,*2.00,*1.00,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
淡江大學,資訊與圖書館學系,國文,--,3,英文,後標,--,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、I、J、M、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
